,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NCSTN,1882.6139328502506,-0.17753502019631412,0.18351121254598224,-0.967434184174601,0.33332702809705206,0.7603889161576014
NDC80,40.760059903848976,0.1078307704688419,0.33122656506003095,0.32554988591962375,0.7447649334255817,0.9396303072589168
NDE1,288.1078133200715,-0.055510226167297366,0.20498297300057147,-0.27080408365012154,0.7865417189022228,0.9510162696408522
NDEL1,685.515677577902,0.23992108341886947,0.17644924203462792,1.3597172798950607,0.17391940775379322,0.5914260418583023
NDFIP1,847.9476408519033,-0.0023279686087658335,0.17838613028867242,-0.013050165979824835,0.9895877695952844,0.9982574346533986
NDFIP2,837.6066464508096,-0.3258593287133616,0.19223809014589796,-1.695082012446402,0.09005986398485451,0.43663132130763627
NDN,173.78016528471187,0.15632625950090584,0.347962557139859,0.44926172742796733,0.6532428632997546,0.9153439836248568
NDNF,229.62082435951922,-0.5983043474146768,0.25295200040600685,-2.365288064353528,0.018016051568289317,0.17878129642407675
NDNL2,155.05777266036267,-0.060457023377367095,0.17860041048130487,-0.3385043920920634,0.7349831178367121,0.9383397431425354
NDOR1,125.64446325011869,-0.1361208054956847,0.23411776554993463,-0.5814202317194579,0.5609572651725481,0.883541499724321
NDRG1,1559.666231455502,-0.5019609199621173,0.1677801057541958,-2.991778540761615,0.0027735738610639325,0.0497324973012674
NDRG3,156.430203129969,0.20585739186139687,0.264338437276844,0.7787645034982204,0.4361184511774886,0.8202320552254913
NDRG4,67.76614081989561,-0.37784583268767713,0.3191141742180132,-1.1840459096296347,0.23639488997482427,0.6705445899929169
NDST1,3712.733204040991,-0.0740999021561699,0.191800539622495,-0.38633834035094256,0.6992461089903126,0.9285731429865831
NDST2,346.53498606167227,-0.21367315786562968,0.16229745038176766,-1.3165527700097102,0.1879885790174909,0.6109501871205414
NDUFA1,1694.8747186257287,0.0026837046088769106,0.1457402457075238,0.018414300016089274,0.9853083446140619,0.9977359243222162
NDUFA10,583.1176316571225,-0.13108216554280366,0.1913322910276219,-0.6851021583381336,0.4932794583797603,0.8501602685582645
NDUFA11,1462.668816789048,0.03822012688667799,0.1842812970394075,0.2074010086791653,0.8356966949145395,0.9658545561078736
NDUFA12,429.5355208242205,-0.06468943958273286,0.17014538668403578,-0.3802009613276366,0.7037962456957294,0.9291560861944457
NDUFA2,718.7376689943994,-0.08063137119658105,0.16721208248312794,-0.4822101967704213,0.6296566339711775,0.9070192886233438
NDUFA3,414.31423604386634,-0.1842979625501831,0.19127132599752855,-0.9635420342752498,0.33527558030300153,0.7615752048687042
NDUFA4,1694.8510366199293,0.0068088376014936785,0.2336040946364075,0.029146910340297233,0.9767474226326397,0.9962823710852925
NDUFA4L2,194.26050218122978,-2.1325332221052418,0.2846153197928903,-7.492686000377807,6.747820210872196e-14,2.3991392772598174e-11
NDUFA5,309.6375897424591,-0.3334142217589867,0.3310016334911884,-1.0072887503374286,0.3137960342573185,0.7431827139712511
NDUFA6,909.7584162679268,0.051724288814589896,0.1893918507133141,0.27310725683168857,0.784770768565948,0.9504559230998055
NDUFA7,630.215917310273,-0.12573424191028534,0.17496693653429912,-0.718617153622264,0.4723768412873922,0.8416407014458823
NDUFA8,556.4769498963635,0.4307221644191839,0.5987196925310763,0.7194053741548303,0.4718911865520049,0.8416407014458823
NDUFA9,619.1461749407779,0.28447904059272355,0.16359347960359313,1.738938747938187,0.0820455376031206,0.41641886238950926
NDUFAB1,533.6494396682078,0.16521583827481864,0.17472640049310026,0.9455688310899694,0.34436854815629514,0.7666570381440867
NDUFAF1,43.90772309124783,0.7517973616412317,0.3462658878962848,2.1711562932425315,0.02991935994612323,0.2433957099641839
NDUFAF2,800.1518844469866,0.19303870651387997,0.1748192304979615,1.104218946416944,0.2694981728407816,0.7017835188721074
NDUFAF3,846.7979406037626,-0.069661241242471,0.20533145952001383,-0.3392623877768767,0.7344120743629488,0.9379129570374111
NDUFAF4,302.53514636935824,0.3937163852600142,0.17007060144391278,2.3150173040921307,0.02061198509282573,0.19395420103222816
NDUFB1,732.093427881852,-0.09531283066645867,0.21306907919547008,-0.4473330012329872,0.6546346426582096,0.9158261375198157
NDUFB10,218.2768770788635,-0.07887191755198206,0.18991280386505177,-0.4153059506615828,0.6779179455792632,0.9220526648431216
NDUFB11,697.4026735901423,-0.04888178631795818,0.14502148276994686,-0.33706582903652443,0.736067276128276,0.9385774743446088
NDUFB2,781.7941510475207,-0.40007846556398075,0.3100119105829032,-1.2905261117604445,0.19686805171337385,0.6227300094340361
NDUFB3,16.372112132956822,0.2984709640220606,0.39546512012188656,0.754733979902118,0.45040861378174957,0.8295776188373093
NDUFB4,1388.5813580034032,0.12192691392000395,0.15849311255746062,0.7692884059917755,0.4417221184146761,0.8239829173365657
NDUFB5,806.2738414093767,0.08920214229409613,0.19463143803880104,0.45831312347552566,0.6467274970321906,0.9136284347256742
NDUFB6,39.011302259938084,0.8355105372713046,0.39234563620048857,2.1295267748163735,0.03321070208929653,0.25939911836858803
NDUFB7,637.9663282047766,-0.2763070990380759,0.20956292599948273,-1.3184922749110588,0.18733890938362463,0.6096353003059165
NDUFB8,1594.9332064658706,0.033828505205018324,0.18133013315448132,0.18655754902136792,0.8520075532762064,0.9713588633045452
NDUFB9,686.845187062184,0.19531433937983653,0.1822970926456524,1.0714067709213932,0.28398656970864,0.7195861494941157
NDUFC1,7.972078472986405,-0.24396647407552882,0.5664330441455603,-0.43070664149465654,0.6666816890769324,0.9185443164124587
NDUFS1,449.36520361366615,0.05880029684576972,0.25294805265702425,0.23245997044894376,0.816180774631745,0.9597317336239309
NDUFS2,1131.1117612163887,0.3967207860874526,0.2586997599578984,1.5335181839829157,0.1251482297794615,0.5100432703143135
NDUFS3,824.8135334736662,0.22416384606376946,0.16982753698651581,1.3199499329815276,0.186851734619224,0.6094092914015111
NDUFS4,598.2428724855661,-0.01913899029837214,0.18764600171159906,-0.10199519373606292,0.9187604900325143,0.9818838490179154
NDUFS5,1082.2911691339095,-0.12558760757625398,0.17130746333673594,-0.7331122948764276,0.46348994189622483,0.8350043796826542
NDUFS6,866.5333318206856,0.07291730779973665,0.22630248014394225,0.3222117042347781,0.7472923182453276,0.940190882917607
NDUFS7,229.14151685562547,0.09767620883783434,0.22255475803663113,0.43888618558205544,0.660744006966786,0.9177894364428735
NDUFS8,684.4770838289612,0.13876882722956452,0.17887408851384584,0.7757905484383393,0.43787266547371706,0.8210267440053797
NDUFV1,932.0783610847961,0.05883411829287622,0.27390774869645124,0.2147953775417909,0.8299268569764691,0.9649266381589443
NDUFV2,379.5686337290156,0.1450649606407084,0.21933838750994292,0.6613751577531425,0.5083717532743136,0.8578495720883464
NDUFV3,408.8022740710577,-0.07324561732472895,0.19379978678626925,-0.37794477764574314,0.7054716174695098,0.9291560861944457
NECAB2,12.748793755480282,-0.9792444202970154,0.5398259468480913,-1.8140002828959572,0.06967768221187239,0.38496764997600164
NECAB3,150.17892567425898,0.32770583912063783,0.26266208670349145,1.247632816876886,0.21216555480735022,0.6415522568982659
NECAP1,608.3490974030459,0.29035661988208955,0.18067512691491783,1.6070647069135429,0.1080401743793413,0.47661907229416023
NECAP2,901.8259895147391,0.13583163234212817,0.19012076554661173,0.7144492183776024,0.47494944668779304,0.8422326121850832
NEDD1,136.49061677187967,0.2522728496389987,0.3057795014803755,0.8250155697738595,0.40936275127518795,0.806030075453867
NEDD4,628.9115365489683,0.2215538433459607,0.13073193523933838,1.6947186082753958,0.09012881392666171,0.43663132130763627
NEDD4L,143.73059338038715,-0.6853679713369024,0.286215999487125,-2.3945830162011355,0.016639276256325452,0.1701389923859605
NEDD9,431.42022327789704,-0.20525507297615095,0.18152882528317538,-1.1307023700283627,0.2581803834872608,0.6934592471650062
NEFH,12.079010208609764,-0.15945637609849878,0.6292075532857543,-0.25342412891550553,0.7999404839110147,0.9544258986521519
NEFL,29.021497492112587,0.05624278327477842,0.3721357418774894,0.1511351287866729,0.8798691220029874,0.975530309843703
NEFM,889.046638527899,0.15376474432583445,0.14020942630935931,1.0966790776717579,0.2727817056118823,0.7048187270902261
NEGR1,353.4545200402237,0.08942055476123649,0.1936229780388364,0.46182821722378814,0.6442045140452218,0.9125191773225658
NEIL2,35.711910063175864,0.27260104616298836,0.2937524077308292,0.9279959550587846,0.3534096678310985,0.7715701136588821
NEIL3,40.58713107508356,-0.1931157122961699,0.27363197194468275,-0.7057498103153312,0.4803437389628039,0.8440267562345568
NEK1,78.27741667713403,-0.34720506808446466,0.29918676525960386,-1.1604960793743515,0.2458468890794483,0.6822744620215555
NEK10,36.135884107122465,-0.14642935478381372,0.30246891168105405,-0.4841137357554942,0.6283051535955864,0.9063098162098491
NEK11,37.61362543046092,-0.6903370679348785,0.3080983004603473,-2.2406390002911616,0.02504946831161114,0.21844119388205258
NEK2,73.21130611102161,0.6463701381083863,0.29030596701533,2.22651344288164,0.02597980956543554,0.22420997401497952
NEK3,58.55905130752805,-0.4124173457635514,0.26834627968251873,-1.5368849020432984,0.12432149736674626,0.5082315089460547
NEK4,139.32314272101436,0.04653630679846064,0.22550772111844306,0.2063623656327867,0.8365078659814547,0.9659779471068214
NEK6,52.562957528489804,-0.45658464548988886,0.28606948393202797,-1.596062044836549,0.11047494163331074,0.47996976796542457
NEK7,6081.585114191046,0.06000839434069514,0.16887463270219247,0.3553428562981328,0.7223327529401025,0.93447295501412
NEK8,29.992841950797647,-0.2824467268426148,0.30997643695826654,-0.9111877328941678,0.3621964663943483,0.7776395823111688
NEK9,393.4509230596821,-0.39774497842457474,0.25700110346325084,-1.5476391854537275,0.12170919146968502,0.502838372725352
NELF,399.775300937322,0.015289843812031348,0.14903167604265316,0.10259459074764324,0.9182847361441644,0.9817903762495988
NEMF,328.7121204951111,-0.3424967736876333,0.24272698083715044,-1.4110370940485601,0.15823367672520416,0.5695863098549149
NENF,374.884402113856,-0.3563058375445271,0.1451093176500627,-2.455430452810575,0.014071597799867129,0.15293184543366511
NEO1,496.7513538265962,0.21743441453139437,0.2698763682599167,0.8056815642412392,0.4204264821951652,0.8108487748845148
NES,725.3221470708118,0.4534875880052196,0.1757300682902122,2.580591884004167,0.009863110509137041,0.11950978303378904
NET1,168.35624121928484,0.6691208817350466,0.2717613248238364,2.462163746694973,0.013810160018365882,0.15098216119643484
NETO2,83.72132129562615,0.5402601944904616,0.41040520276178094,1.3164067873770469,0.188037545537743,0.6109501871205414
NEU1,461.0685135561006,0.2981690851210002,0.1987190654289402,1.5004553512638286,0.13349649081306622,0.5292227880464467
NEU3,73.9767596205399,0.3537498820585094,0.2655277931781327,1.332251806202418,0.18277745798682532,0.6045940157331351
NEURL1B,36.90300197366393,-0.03200014722838466,0.3174094277556364,-0.10081662493346157,0.9196960292937578,0.982095362265383
NEURL2,12.270043916944678,-0.9641229658335657,0.5340312825310229,-1.8053679575925552,0.07101712181013602,0.3887976523560636
NEURL4,70.46754938486308,0.17604216460376576,0.22182412624278688,0.7936114415755089,0.4274216695489004,0.8158974161476478
NEXN,1283.1891205359489,0.12934046154901024,0.16481959873731958,0.7847395730840601,0.4326062755297132,0.8188853806954292
NF1,252.32309021597123,-0.16849536596393488,0.2201202630885544,-0.7654695828532115,0.4439919722353427,0.8258648882655611
NF2,1754.888869230173,0.2607209879695705,0.13791921724317519,1.8903891218427868,0.0587059372102966,0.3524055391437197
NFASC,165.71588790628698,-0.19591406265592312,0.19752576619934997,-0.9918405402270393,0.3212753181023742,0.7499777453090387
NFATC1,16.526125122231598,-0.48732682110436637,0.4023438239743845,-1.2112198375272993,0.22581116184179395,0.6576162176361535
NFATC2,19.77739229834814,-0.8867007880239797,0.39339304862748137,-2.2539818411067807,0.024197310375500616,0.21370569929931135
NFATC2IP,219.53862889793984,0.1695099266386656,0.17874454895070804,0.9483362017680939,0.3429583267244102,0.7658117355417956
NFATC3,369.1526401721379,0.35556211022536466,0.28627763320106425,1.2420184778307117,0.21422974458949506,0.6436459845267409
NFE2L1,3078.41873011363,-0.28318670972722587,0.19092291421240806,-1.483251556762701,0.1380075878413022,0.5370126401179377
NFE2L2,721.4528972209035,-0.37835949485471326,0.2522526792683573,-1.4999226012271532,0.13363445270750074,0.5294323876129065
NFIA,367.7724956095235,0.09116958946366448,0.20882700164857862,0.4365795071706668,0.6624163271915775,0.9177894364428735
NFIB,53.1626465765387,-0.6774209901939161,0.2524983524337208,-2.6828729124944877,0.007299272257529726,0.09816286931766105
NFIX,2279.914156803402,-0.16047030261840262,0.20332667284560849,-0.7892240618143204,0.4299810609655912,0.816853790930067
NFKB1,265.278922695217,-0.23263446509792937,0.1902419969104605,-1.2228344365383284,0.22139223589585644,0.650686108523391
NFKB2,405.96119232851845,-0.06475843624224772,0.21191251173535447,-0.30559043310817285,0.7599165055137742,0.9433593632331598
NFKBIA,306.3735370964435,-0.5629760620925138,0.21883626407349685,-2.572590354144579,0.010094060414533495,0.12159776166355742
NFKBIB,246.17520863054898,0.09441671455020288,0.18665499299101884,0.5058354616570362,0.6129721618370056,0.8999322300495161
NFKBID,36.880752333022095,0.04594060231183546,0.281955635350984,0.16293557053629262,0.8705691638078267,0.9753257863851905
NFKBIE,26.950598146925046,-0.11480693649328809,0.4483844676946915,-0.2560457481579425,0.7979155124777149,0.9538194656361849
NFKBIL1,94.2763129438998,-0.32657077328505735,0.2644520216940478,-1.2348961115633919,0.21686917080601753,0.6472427623692917
NFKBIZ,181.50994607731343,-0.9963301917858266,0.21093644775393675,-4.723366693593293,2.3197203411573986e-06,0.00016041020449339356
NFRKB,211.69342618566867,0.10917497770309499,0.23143368153882848,0.47173331460303586,0.6371171547253056,0.9102786243412412
NFS1,279.06186484989746,0.10747581582797927,0.20850789505517142,0.5154520206515013,0.606237188900751,0.897787506716452
NFU1,324.61122007811184,0.1653736802916184,0.22479464515396397,0.7356655679157855,0.46193424897960844,0.8344631793587532
NFX1,162.76341925918672,-0.0828951992498054,0.20101620956672933,-0.4123806703373715,0.6800604287628136,0.9224518674938048
NFXL1,79.76061178304947,-0.1761247172647002,0.2618220398669065,-0.6726886604131214,0.5011453832320024,0.8530669589305936
NFYA,349.97003639105844,0.3042734508131858,0.22393938770719057,1.3587312796042612,0.174231756396931,0.5914260418583023
NFYB,192.96892703056028,-0.4869730905369302,0.26383691628080125,-1.8457352269029916,0.06493065964439217,0.3721494337685516
NFYC,295.8708646249394,0.17650501395857066,0.2439791870895786,0.7234429135701876,0.4694078144012612,0.8398038245469078
NGDN,92.42888905385807,-0.06546677504267989,0.21876264522418568,-0.2992593867000932,0.7647421401104825,0.9442256610395873
NGEF,91.11248156645976,0.5673625677319837,0.21614958716272373,2.6248607512021596,0.008668441027726844,0.10929086134653784
NGF,504.99791113940415,0.18158776429869358,0.14233368405623367,1.2757891113599735,0.2020300776963534,0.6299991546505819
NGFRAP1,696.9832643828444,-0.16738845443674893,0.14395908572475566,-1.1627501910979716,0.24493087125145785,0.6801874050107434
NGLY1,86.95338250969631,0.09961828221185981,0.23698903473649155,0.4203497529859368,0.6742299690462347,0.9214288923452201
NGRN,1310.1939269201932,0.15883861735990723,0.1779119123442359,0.8927936036827913,0.37196771233932857,0.7858231010184455
NHEJ1,71.30840875760175,0.005825044717296594,0.3094365360223216,0.018824683058358688,0.9849809630770457,0.9976236518799806
NHLRC1,29.293396590872504,0.29058722568726486,0.34716776873340577,0.8370224769062885,0.40257993389286295,0.8021945071837929
NHLRC2,130.9418151069046,-0.03418942684696726,0.28857021950479755,-0.11847870825214814,0.9056883646151759,0.9793494938042528
NHLRC3,35.77534963713454,-0.17842977006852895,0.3603405133374017,-0.49516988366350523,0.620480207330634,0.901173634456397
NHP2,356.70054647405874,-0.17780927500185909,0.24151839908377315,-0.7362142001454063,0.4616003517630426,0.8340576125075216
NHP2L1,1662.658803075677,0.1520932755565531,0.15054525383505585,1.010282766690163,0.31235983524573896,0.7422199331292678
NHS,82.98184281805288,-0.0027427307758286475,0.2844062981453876,-0.009643706182718122,0.9923055549933434,0.9985781905375147
NHSL1,33.78023237236701,-0.3706602396822614,0.3216691603528626,-1.1523026928526718,0.24919671080350292,0.6863665049222644
NHSL2,97.31061557244699,-0.6427019665704811,0.25930168402725867,-2.4785877075249463,0.013190367697748907,0.14639944447259445
NICN1,125.87150453789306,-0.2684158003927062,0.24256370483578618,-1.106578581385132,0.2684761718943933,0.7011607406482337
NID1,1170.6159636486882,-0.17940968039940944,0.1843910366700365,-0.9729848242051966,0.3305608445953766,0.7581136984303297
NID2,1710.8449009975625,-0.11794775199639417,0.19890678039216367,-0.592980047054449,0.5531945055993119,0.880873576343547
NIF3L1,148.0846602076478,0.42874748413024427,0.1785459550855425,2.4013284642871278,0.016335665951891263,0.1682789959481249
NIN,196.53803135486083,0.24562641400252194,0.2637542973814832,0.9312698084583553,0.35171401530130786,0.7707165565539168
NINJ1,113.37793620183976,-0.249027999198086,0.2691642201459595,-0.9251898304427156,0.35486717243466437,0.7726318015647985
NINL,43.28700686874643,-0.48760623786582824,0.28805410504938245,-1.692759205018917,0.09050131072742928,0.4375443774771109
NIP7,527.8073930820681,0.32701461870727905,0.2067322050765173,1.581827169048199,0.11368903087501937,0.4860559301076983
NIPA1,138.56280239142708,0.36404430705474794,0.20026277614091842,1.8178331194139734,0.06908964294019816,0.3836955917889782
NIPA2,276.6042667251996,0.49378271728342554,0.22896080734124133,2.156625507296958,0.031034855441496024,0.2481990624125813
NIPAL2,114.44415176184344,-0.04186790783049942,0.22013758371400344,-0.19018973100428427,0.849160457730268,0.9700681847053572
NIPAL3,1183.1123082958868,0.357057428621982,0.11604548151744032,3.0768748938175614,0.0020918307526965694,0.04025526130293685
NIPBL,575.0603680540147,-0.00046017540913763106,0.15240429508536357,-0.003019438585243815,0.9975908402312641,0.9992771807001409
NIPSNAP1,500.1971112006662,-0.06499177250169301,0.21423019825271417,-0.3033735347853537,0.7616052120781143,0.9435027416334105
NISCH,423.6954997546188,-0.34589818035979575,0.20721134543153916,-1.6693013581830032,0.09505767120414106,0.4475689136653649
NIT1,90.50485155093926,-0.2502099523523011,0.2892566205388428,-0.8650102870115696,0.38703314263759314,0.7948903163859067
NIT2,223.41469834837034,0.2310392325539345,0.2501597961832137,0.9235666005448951,0.35571200993041563,0.7732687214633192
NKAP,110.97028325335147,-0.2759857395877401,0.194896020307158,-1.4160665731028468,0.1567560138263151,0.565969079386265
NKAPL,21.278738021601413,0.27649887056012845,0.3879848573677716,0.7126537680774345,0.4760600313160174,0.8422326121850832
NKIRAS1,187.306863625662,-0.05415133616496631,0.25250835211203704,-0.21445364365983255,0.8301933129729763,0.9650561033755924
NKIRAS2,4.531031125692749,-0.4022928235690435,0.7889988498950351,-0.5098775791911012,0.61013723050252,0.8986422242720916
NKTR,114.0176796078246,0.005510794384911477,0.26267350039375303,0.020979635846976118,0.983261900340919,0.997399107493481
NLE1,124.67913424755346,-0.018819445663417363,0.21054026809545878,-0.08938644295296824,0.9287747972974472,0.9838163474250124
NLGN1,9.639183059049707,-1.2501084873317099,0.5368693327754664,-2.328515359350093,0.01988475463344218,0.18932355520929955
NLGN2,697.7999293294472,-0.12860856226003708,0.19646956478142957,-0.6545978884979606,0.5127266839241481,0.8582476772026985
NLK,206.041038381874,0.13780293396208215,0.16880245277530398,0.816356229998116,0.4142964227675435,0.8072703403526434
NLN,511.1843408357711,0.3319677132759015,0.17563534788805196,1.8900962549263949,0.05874508790792383,0.352470527447543
NLRC5,384.2070604971207,0.003758010629768298,0.17345893416560867,0.02166513156468703,0.9827150782208054,0.997399107493481
NLRP1,147.24841121172628,-0.04183163869426677,0.2061786069438088,-0.20289029649748008,0.8392207788238454,0.966432434170071
NLRP10,166.4233315288062,-0.18937334826612873,0.17495546959569322,-1.0824088478271296,0.27907089852452827,0.713518540556353
NLRX1,94.21313740059186,-0.5221940299898815,0.2372347273078178,-2.2011702751778075,0.027723971768175676,0.2322636168749336
NMB,17.589383406961225,0.08499473455095821,0.3928574436060183,0.2163500677772474,0.8287148846284269,0.9646415906472199
NMD3,425.254603565094,0.07955322872832153,0.1956453148372648,0.4066196463456989,0.684287365443571,0.9239647005627548
NME3,181.43718015490933,-0.03219650556089186,0.3105710996296929,-0.1036687109627429,0.9174322578631495,0.9817903762495988
NME4,920.7190834492867,-0.28741930269696775,0.25079972467260364,-1.1460112369428141,0.2517905026000362,0.6885314572185987
NME6,116.78951344063304,-0.19426279253895026,0.29214555304263295,-0.6649520778794856,0.5060811448106108,0.856243883891671
NME7,56.50683021452787,-0.04462289920987411,0.2582271690467137,-0.1728048190072585,0.8628048490128294,0.9742077435001949
NMI,36.88530468374889,-0.6909648992920274,0.381485574430112,-1.8112477786984102,0.07010250530208834,0.38582732241450124
NMNAT1,136.560616519926,0.305827895915841,0.2893833008483714,1.0568263442267047,0.29059084880867825,0.725397804550502
NMRAL1,389.8852065022551,0.031021465605363608,0.15675704943985277,0.19789518695467953,0.8431270699641175,0.968781457651446
NMT1,580.0154018744003,0.017089794139400975,0.1465689171875695,0.1165990338697157,0.9071778033635841,0.9798234829381353
NMT2,222.91168851855323,-0.07371259218062214,0.2216966314713583,-0.33249306356801955,0.7395169765470627,0.9393231862969937
NNMT,975.7955134747219,-0.9845304457208431,0.18214255854286723,-5.4052740534504675,6.470937616213795e-08,7.002117190970823e-06
NNT,580.4961688290953,-0.01247627372637261,0.20468287079924308,-0.06095416620675395,0.9513957112087787,0.9902526132244177
NOA1,349.2370027460378,-0.10522036715471687,0.22941294977147167,-0.45865051323184464,0.6464851563136677,0.9135252082787421
NOB1,290.21217184237213,0.16150112282579876,0.21210919052328303,0.7614055875059829,0.4464148511140791,0.8271569992947588
NOC2L,1080.0384570223896,0.368602876440383,0.18749745817078778,1.9659086583703433,0.049309162734328296,0.32258179761219524
NOC3L,99.28415424426595,0.2560665001659374,0.27153233038994,0.9430423986646727,0.34565921661658683,0.7672296750667393
NOC4L,248.543741248953,0.283422067188396,0.2530663805217954,1.119951479149504,0.2627344392397133,0.6984344565623398
NOD1,63.4632158345293,-0.40331041792821426,0.25110240327466066,-1.6061591313686692,0.10823895036188498,0.47661907229416023
NOL10,560.1651607511988,0.31336745851729164,0.18151418470336117,1.7264075478696672,0.08427411884461114,0.4225250342072284
NOL11,259.0875976194254,0.10859794456461469,0.28398206681571775,0.38241127611443965,0.7021563276997133,0.9291560861944457
NOL12,128.89616968764838,0.167845577342571,0.1978978396295996,0.8481425449450248,0.39635859016755626,0.800517061443821
NOL3,28.95617261862486,-0.36602076727678745,0.33242180241773844,-1.1010732888597565,0.27086476129454984,0.7029437126830607
NOL6,717.8361271132208,0.3311414160859553,0.18099639593748168,1.8295470159545912,0.06731770276788217,0.37853659884479246
NOL7,408.7757335371833,0.0959289460229821,0.16628032824596833,0.5769109733839367,0.5639995973283942,0.8839696594587855
NOL8,85.15908018795433,-0.4454337841144174,0.3091592974434438,-1.4407905173736626,0.14964387322047115,0.5550232230458274
NOL9,599.8408740889265,-0.0023243365432387107,0.1670279800990853,-0.013915851355322948,0.9888971154016176,0.9981814840989661
NOLC1,886.1282149630777,0.3027957284332029,0.1865587023072249,1.6230587192580215,0.1045768530656769,0.4689995270221112
NOM1,153.50555481532797,0.28512812470960364,0.2074206018678847,1.3746374378530357,0.16924387588218248,0.5857678865980853
NOMO1,1670.9144586027273,-0.13197367605924257,0.15539920708220448,-0.8492557879618391,0.3957389765001511,0.7999635840753543
NOMO2,1057.6099019575377,-0.05346831839295367,0.13677572774958494,-0.3909196410261171,0.6958566354660926,0.9276100666031125
NOMO3,1043.9683079402635,-0.12751069099953988,0.17851640474384609,-0.7142799631356316,0.47505407959949697,0.8422326121850832
NONO,72.3254824823906,-0.23963790644768446,0.23411404932095375,-1.023594727197076,0.3060267367549575,0.7373260343672402
NOP10,2018.0776657112779,0.228552674577366,0.18412444090835756,1.2412946018998166,0.21449693810932136,0.6436459845267409
NOP14,690.048070106067,0.4112389975767085,0.13224424359338496,3.109692992317733,0.0018728189192310366,0.036817312213129574
NOP16,198.6227922226673,0.330860349005686,0.18593425600699023,1.7794480485255348,0.07516633500358483,0.3990485805395092
NOP2,374.49637891523264,0.4533191646908448,0.1702836896860309,2.6621408399516993,0.007764538274759536,0.10224541194826207
NOP56,700.5938208874283,0.2041414315752299,0.1580215788505935,1.2918579415551967,0.1964063452479048,0.6219549877161219
NOP58,400.50369819457876,0.11059706055792663,0.244050478952241,0.45317288879228024,0.6504242529937704,0.9152524772369813
NOSIP,188.61979579617713,0.011343229393038499,0.2718442191199653,0.041726947255894056,0.9667163718609018,0.9937071312933308
NOTCH1,262.7586665648531,-0.30553642550006593,0.24289835785223204,-1.2578776909061689,0.20843599295782422,0.6385944747979859
NOTCH2,3648.859489864488,0.1774752991464461,0.19825014403373672,0.8952089291609527,0.3706754124150401,0.7847955837572964
NOTCH2NL,580.1888077862241,-0.25116723528220936,0.1739300056238635,-1.4440707592764475,0.14871907228621348,0.5534270740220217
NOTCH3,2518.4940575198234,-0.2816061293745984,0.15509572772371608,-1.8156923695296427,0.06941757521627329,0.3843694268308351
NOV,636.067903449616,-0.37604344814633744,0.20296328974117206,-1.8527658308351476,0.06391592973128639,0.3689099395065528
NOVA1,21.90554622344071,-0.09740783692818532,0.3502382996571693,-0.2781187466463061,0.7809212054861123,0.949030639492653
NPAS1,162.12859638202053,0.015519880695523743,0.19686672726466778,0.0788344526836107,0.9371643000359565,0.9864701162650368
NPAS2,214.33951029197388,-0.10382829327789671,0.19501556644302406,-0.5324102848386274,0.5944418634434339,0.8950540988054789
NPAT,128.20048820589133,0.0804426288426934,0.23576107848700145,0.34120402468013206,0.7329499936412294,0.9374651034838004
NPC1,243.18055598867497,0.16071044165873388,0.22155053154896653,0.7253895557601678,0.46821307860941286,0.8390179208882256
NPC2,724.1624066462034,-0.2746526994354264,0.21657426218285789,-1.2681686949649251,0.20473771386208306,0.6329828847949718
NPDC1,1091.72271989713,-0.008538923665647291,0.20442686821545158,-0.041770065452687286,0.9666819984857768,0.9937071312933308
NPEPL1,376.9670283088292,-0.196423584611618,0.24175574733625171,-0.812487755827445,0.4165118095420396,0.8079487987154187
NPEPPS,1073.2469902586795,-0.23411075630219694,0.1302791718479985,-1.7969929727166407,0.07233673538047868,0.3920274268042906
NPHP1,21.48028253351149,-0.30745636697090384,0.341480775031402,-0.9003621563838569,0.36792755315962455,0.783049507699396
NPHP3,87.4934529627387,-0.17894126561389864,0.32240051949310145,-0.5550278451636538,0.578875614623653,0.8905338296917713
NPHP4,70.37494304718234,0.1501145984541979,0.2882042084956697,0.5208619236955153,0.6024629618669698,0.897107120867983
NPIP,76.5721458740482,-0.2894884340356886,0.26130858930076395,-1.1078412493455767,0.2679303820756386,0.7011607406482337
NPL,15.179719662063313,-0.0027488806996639483,0.458622520478516,-0.005993776094544661,0.9952176872276488,0.9986168404340208
NPLOC4,1560.4728435007032,0.2415477535741376,0.16474658523824304,1.4661776037714591,0.14259990835762446,0.5449979298532797
NPM1,8266.984432169995,-0.11944145219676801,0.2069458821348689,-0.5771627391886286,0.5638295252755054,0.8839696594587855
NPM3,347.79215255343934,0.19597808733763308,0.24700196513940642,0.7934272394433147,0.42752894564775146,0.8159108246547347
NPPB,4.5563658186777,0.17896934325340433,0.7937566403390821,0.22547130210709296,0.8216126482115172,0.9624539013785296
NPR2,291.0267667017449,-0.3281794234368836,0.19447493252324088,-1.6875152965931188,0.0915043111340245,0.4394749701859517
NPR3,1075.7805454345043,0.4889883236837257,0.17598458497480832,2.7785861116967885,0.005459604023759528,0.08107316524064864
NPRL2,44.20179751051195,0.1807840335706455,0.3320500167210991,0.5444481989666413,0.5861330857014617,0.8922437363929017
NPRL3,449.55485632831073,-0.0708255291093759,0.2031746658068207,-0.34859429362476274,0.727393912357172,0.9360346111410283
